title,authors,abstract,pdf_url,year,label
Deep Smoothing of the Implied Volatility Surface,,,https://papers.nips.cc/paper_files/paper/2020/file/858e47701162578e5e627cd93ab0938a-Paper.pdf,2020,Other
Object-Centric Learning with Slot Attention,,,https://papers.nips.cc/paper_files/paper/2020/file/8511df98c02ab60aea1b2356c013bc0f-Paper.pdf,2020,Other
Improving robustness against common corruptions by covariate shift adaptation,,,https://papers.nips.cc/paper_files/paper/2020/file/85690f81aadc1749175c187784afc9ee-Paper.pdf,2020,Other
Probabilistic Inference with Algebraic Constraints: Theoretical Limits and Practical Approximations,,,https://papers.nips.cc/paper_files/paper/2020/file/85934679f30131d812a8c7475a7d0f74-Paper.pdf,2020,Other
Provable Online CP/PARAFAC Decomposition of a Structured Tensor via Dictionary Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/85b42dd8aae56e01379be5736db5b496-Paper.pdf,2020,Other
A polynomial-time algorithm for learning nonparametric causal graphs,,,https://papers.nips.cc/paper_files/paper/2020/file/85c9f9efab89cee90a95cb98f15feacd-Paper.pdf,2020,Other
Look-ahead Meta Learning for Continual Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/85b9a5ac91cd629bd3afe396ec07270a-Paper.pdf,2020,Other
SDF-SRN: Learning Signed Distance 3D Object Reconstruction from Static Images,,,https://papers.nips.cc/paper_files/paper/2020/file/83fa5a432ae55c253d0e60dbfa716723-Paper.pdf,2020,Other
Sparse Learning with CART,,,https://papers.nips.cc/paper_files/paper/2020/file/85fc37b18c57097425b52fc7afbb6969-Paper.pdf,2020,Other
Hierarchical Granularity Transfer Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/861637a425ef06e6d539aaaff113d1d5-Paper.pdf,2020,Other
Proximal Mapping for Deep Regularization,,,https://papers.nips.cc/paper_files/paper/2020/file/8606bdb6f1fa707fc6ca309943eea443-Paper.pdf,2020,Other
Deep active inference agents using Monte-Carlo methods,,,https://papers.nips.cc/paper_files/paper/2020/file/865dfbde8a344b44095495f3591f7407-Paper.pdf,2020,Other
Adaptive Learned Bloom Filter (Ada-BF): Efficient Utilization of the Classifier with Application to Real-Time Information Filtering on the Web,,,https://papers.nips.cc/paper_files/paper/2020/file/86b94dae7c6517ec1ac767fd2c136580-Paper.pdf,2020,Other
Manifold structure in graph embeddings,,,https://papers.nips.cc/paper_files/paper/2020/file/8682cc30db9c025ecd3fee433f8ab54c-Paper.pdf,2020,Other
Identifying Causal-Effect Inference Failure with Uncertainty-Aware Models,,,https://papers.nips.cc/paper_files/paper/2020/file/860b37e28ec7ba614f00f9246949561d-Paper.pdf,2020,Other
In search of robust measures of generalization,,,https://papers.nips.cc/paper_files/paper/2020/file/86d7c8a08b4aaa1bc7c599473f5dddda-Paper.pdf,2020,Other
Task-agnostic Exploration in Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/8763d72bba4a7ade23f9ae1f09f4efc7-Paper.pdf,2020,Other
Consistent Estimation of Identifiable Nonparametric Mixture Models from Grouped Observations,,,https://papers.nips.cc/paper_files/paper/2020/file/866d90e0921ac7b024b47d672445a086-Paper.pdf,2020,Other
MCUNet: Tiny Deep Learning on IoT Devices,,,https://papers.nips.cc/paper_files/paper/2020/file/86c51678350f656dcc7f490a43946ee5-Paper.pdf,2020,Other
Provably Efficient Reward-Agnostic Navigation with Linear Value Iteration,,,https://papers.nips.cc/paper_files/paper/2020/file/87736972ed2fb48230f1052699dedbe7-Paper.pdf,2020,Other
Efficient Marginalization of Discrete and Structured Latent Variables via Sparsity,,,https://papers.nips.cc/paper_files/paper/2020/file/887caadc3642e304ede659b734f79b00-Paper.pdf,2020,Other
Distributional Robustness with IPMs and links to Regularization and GANs,,,https://papers.nips.cc/paper_files/paper/2020/file/8929c70f8d710e412d38da624b21c3c8-Paper.pdf,2020,Optimization
Multi-task Additive Models for Robust Estimation and Automatic Structure Discovery,,,https://papers.nips.cc/paper_files/paper/2020/file/8767bccb1ff4231a9962e3914f4f1f8f-Paper.pdf,2020,Optimization
Softmax Deep Double Deterministic Policy Gradients,,,https://papers.nips.cc/paper_files/paper/2020/file/884d247c6f65a96a7da4d1105d584ddd-Paper.pdf,2020,Reinforcement Learning
A shooting formulation of deep learning,,,https://papers.nips.cc/paper_files/paper/2020/file/89562dccfeb1d0394b9ae7e09544dc70-Paper.pdf,2020,Deep Learning
Learning Implicit Credit Assignment for Cooperative Multi-Agent Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/8977ecbb8cb82d77fb091c7a7f186163-Paper.pdf,2020,Reinforcement Learning
Online Decision Based Visual Tracking via Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/885b2c7a6deb4fea10f319c4ce993e02-Paper.pdf,2020,Reinforcement Learning
"Restless-UCB, an Efficient and Low-complexity Algorithm for Online Restless Bandits",,,https://papers.nips.cc/paper_files/paper/2020/file/89ae0fe22c47d374bc9350ef99e01685-Paper.pdf,2020,Optimization
MATE: Plugging in Model Awareness to Task Embedding for Meta Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/8989e07fc124e7a9bcbdebcc8ace2bc0-Paper.pdf,2020,Deep Learning
CSI: Novelty Detection via Contrastive Learning on Distributionally Shifted Instances,,,https://papers.nips.cc/paper_files/paper/2020/file/8965f76632d7672e7d3cf29c87ecaa0c-Paper.pdf,2020,Deep Learning
On the Trade-off between Adversarial and Backdoor Robustness,,,https://papers.nips.cc/paper_files/paper/2020/file/8b4066554730ddfaa0266346bdc1b202-Paper.pdf,2020,Deep Learning
High-Fidelity Generative Image Compression,,,https://papers.nips.cc/paper_files/paper/2020/file/8a50bae297807da9e97722a0b3fd8f27-Paper.pdf,2020,Computer Vision
Implicit Graph Neural Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/8b5c8441a8ff8e151b191c53c1842a38-Paper.pdf,2020,Deep Learning
A Statistical Mechanics Framework for Task-Agnostic Sample Design in Machine Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/8a7129b8f3edd95b7d969dfc2c8e9d9d-Paper.pdf,2020,Optimization
DeepI2I: Enabling Deep Hierarchical Image-to-Image Translation by Transferring from GANs,,,https://papers.nips.cc/paper_files/paper/2020/file/88855547570f7ff053fff7c54e5148cc-Paper.pdf,2020,Deep Learning
Temporal Spike Sequence Learning via Backpropagation for Deep Spiking Neural Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/8bdb5058376143fa358981954e7626b8-Paper.pdf,2020,Deep Learning
Guiding Deep Molecular Optimization with Genetic Exploration,,,https://papers.nips.cc/paper_files/paper/2020/file/8ba6c657b03fc7c8dd4dff8e45defcd2-Paper.pdf,2020,Optimization
Neural Architecture Generator Optimization,,,https://papers.nips.cc/paper_files/paper/2020/file/8c53d30ad023ce50140181f713059ddf-Paper.pdf,2020,Other
A Bandit Learning Algorithm and Applications to Auction Design,,,https://papers.nips.cc/paper_files/paper/2020/file/8ccf1fb8b09a8212bafea305cf5d5e9f-Paper.pdf,2020,Other
Neural Topographic Factor Analysis for fMRI Data,,,https://papers.nips.cc/paper_files/paper/2020/file/8c3c27ac7d298331a1bdfd0a5e8703d3-Paper.pdf,2020,Other
Sample Efficient Reinforcement Learning via Low-Rank Matrix Estimation,,,https://papers.nips.cc/paper_files/paper/2020/file/8d2355364e9a2ba1f82f975414937b43-Paper.pdf,2020,Other
MetaPoison: Practical General-purpose Clean-label Data Poisoning,,,https://papers.nips.cc/paper_files/paper/2020/file/8ce6fc704072e351679ac97d4a985574-Paper.pdf,2020,Other
Deeply Learned Spectral Total Variation Decomposition,,,https://papers.nips.cc/paper_files/paper/2020/file/8d3215ae97598264ad6529613774a038-Paper.pdf,2020,Other
Training Generative Adversarial Networks with Limited Data,,,https://papers.nips.cc/paper_files/paper/2020/file/8d30aa96e72440759f74bd2306c1fa3d-Paper.pdf,2020,Other
TSPNet: Hierarchical Feature Learning via Temporal Semantic Pyramid for Sign Language Translation,,,https://papers.nips.cc/paper_files/paper/2020/file/8c00dee24c9878fea090ed070b44f1ab-Paper.pdf,2020,Other
FracTrain: Fractionally Squeezing Bit Savings Both Temporally and Spatially for Efficient DNN Training,,,https://papers.nips.cc/paper_files/paper/2020/file/8dc5983b8c4ef1d8fcd5f325f9a65511-Paper.pdf,2020,Other
Learning Black-Box Attackers with Transferable Priors and Query Feedback,,,https://papers.nips.cc/paper_files/paper/2020/file/90599c8fdd2f6e7a03ad173e2f535751-Paper.pdf,2020,Other
Minimax Estimation of Conditional Moment Models,,,https://papers.nips.cc/paper_files/paper/2020/file/8fcd9e5482a62a5fa130468f4cf641ef-Paper.pdf,2020,Other
Locally Differentially Private (Contextual) Bandits Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/908c9a564a86426585b29f5335b619bc-Paper.pdf,2020,Other
Invertible Gaussian Reparameterization: Revisiting the Gumbel-Softmax,,,https://papers.nips.cc/paper_files/paper/2020/file/90c34175923a36ab7a5de4b981c1972f-Paper.pdf,2020,Other
Causal Imitation Learning With Unobserved Confounders,,,https://papers.nips.cc/paper_files/paper/2020/file/8fdd149fcaa7058caccc9c4ad5b0d89a-Paper.pdf,2020,Other
Agree to Disagree: Adaptive Ensemble Knowledge Distillation in Gradient Space,,,https://papers.nips.cc/paper_files/paper/2020/file/91c77393975889bd08f301c9e13a44b7-Paper.pdf,2020,Other
The Wasserstein Proximal Gradient Algorithm,,,https://papers.nips.cc/paper_files/paper/2020/file/91cff01af640a24e7f9f7a5ab407889f-Paper.pdf,2020,Other
Universally Quantized Neural Compression,,,https://papers.nips.cc/paper_files/paper/2020/file/92049debbe566ca5782a3045cf300a3c-Paper.pdf,2020,Other
Kernel Based Progressive Distillation for Adder Neural Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/912d2b1c7b2826caf99687388d2e8f7c-Paper.pdf,2020,Other
Temporal Variability in Implicit Online Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/9239be5f9dc4058ec647f14fd04b1290-Paper.pdf,2020,Other
Adversarial Soft Advantage Fitting: Imitation Learning without Policy Optimization,,,https://papers.nips.cc/paper_files/paper/2020/file/9161ab7a1b61012c4c303f10b4c16b2c-Paper.pdf,2020,Other
Escaping Saddle-Point Faster under Interpolation-like Conditions,,,https://papers.nips.cc/paper_files/paper/2020/file/92a08bf918f44ccd961477be30023da1-Paper.pdf,2020,Other
Off-Policy Imitation Learning from Observations,,,https://papers.nips.cc/paper_files/paper/2020/file/92977ae4d2ba21425a59afb269c2a14e-Paper.pdf,2020,Reinforcement Learning
Matérn Gaussian Processes on Riemannian Manifolds,,,https://papers.nips.cc/paper_files/paper/2020/file/92bf5e6240737e0326ea59846a83e076-Paper.pdf,2020,Optimization
"Instead of Rewriting Foreign Code for Machine Learning, Automatically Synthesize Fast Gradients",,,https://papers.nips.cc/paper_files/paper/2020/file/9332c513ef44b682e9347822c2e457ac-Paper.pdf,2020,Optimization
wav2vec 2.0: A Framework for Self-Supervised Learning of Speech Representations,,,https://papers.nips.cc/paper_files/paper/2020/file/92d1e1eb1cd6f9fba3227870bb6d7f07-Paper.pdf,2020,Deep Learning
A Maximum-Entropy Approach to Off-Policy Evaluation in Average-Reward MDPs,,,https://papers.nips.cc/paper_files/paper/2020/file/9308b0d6e5898366a4a986bc33f3d3e7-Paper.pdf,2020,Reinforcement Learning
Investigating Gender Bias in Language Models Using Causal Mediation Analysis,,,https://papers.nips.cc/paper_files/paper/2020/file/92650b2e92217715fe312e6fa7b90d82-Paper.pdf,2020,NLP
Does Unsupervised Architecture Representation Learning Help Neural Architecture Search?,,,https://papers.nips.cc/paper_files/paper/2020/file/937936029af671cf479fa893db91cbdd-Paper.pdf,2020,Deep Learning
Dynamic Regret of Convex and Smooth Functions,,,https://papers.nips.cc/paper_files/paper/2020/file/939314105ce8701e67489642ef4d49e8-Paper.pdf,2020,Optimization
Value-driven Hindsight Modelling,,,https://papers.nips.cc/paper_files/paper/2020/file/9381fc93ad66f9ec4b2eef71147a6665-Paper.pdf,2020,Reinforcement Learning
Improved Techniques for Training Score-Based Generative Models,,,https://papers.nips.cc/paper_files/paper/2020/file/92c3b916311a5517d9290576e3ea37ad-Paper.pdf,2020,Deep Learning
Mitigating Manipulation in Peer Review via Randomized Reviewer Assignments,,,https://papers.nips.cc/paper_files/paper/2020/file/93fb39474c51b8a82a68413e2a5ae17a-Paper.pdf,2020,Other
On Convergence of Nearest Neighbor Classifiers over Feature Transformations,,,https://papers.nips.cc/paper_files/paper/2020/file/93d9033636450402d67cd55e60b3f926-Paper.pdf,2020,Other
Contrastive learning of global and local features for medical image segmentation with limited annotations,,,https://papers.nips.cc/paper_files/paper/2020/file/949686ecef4ee20a62d16b4a2d7ccca3-Paper.pdf,2020,Deep Learning
Self-Supervised Graph Transformer on Large-Scale Molecular Data,,,https://papers.nips.cc/paper_files/paper/2020/file/94aef38441efa3380a3bed3faf1f9d5d-Paper.pdf,2020,Deep Learning
CSER: Communication-efficient SGD with Error Reset,,,https://papers.nips.cc/paper_files/paper/2020/file/94cb02feb750f20bad8a85dfe7e18d11-Paper.pdf,2020,Optimization
How many samples is a good initial point worth in Low-rank Matrix Recovery?,,,https://papers.nips.cc/paper_files/paper/2020/file/94c4dd41f9dddce696557d3717d98d82-Paper.pdf,2020,Optimization
Joint Contrastive Learning with Infinite Possibilities,,,https://papers.nips.cc/paper_files/paper/2020/file/9523147e5a6707baf674941812ee5c94-Paper.pdf,2020,Other
Efficient estimation of neural tuning during naturalistic behavior,,,https://papers.nips.cc/paper_files/paper/2020/file/94d2a3c6dd19337f2511cdf8b4bf907e-Paper.pdf,2020,Other
Adversarially-learned Inference via an Ensemble of Discrete Undirected Graphical Models,,,https://papers.nips.cc/paper_files/paper/2020/file/95424358822e753eb993c97ee76a9076-Paper.pdf,2020,Other
High-recall causal discovery for autocorrelated time series with latent confounders,,,https://papers.nips.cc/paper_files/paper/2020/file/94e70705efae423efda1088614128d0b-Paper.pdf,2020,Other
Robust Gaussian Covariance Estimation in Nearly-Matrix Multiplication Time,,,https://papers.nips.cc/paper_files/paper/2020/file/9529fbba677729d3206b3b9073d1e9ca-Paper.pdf,2020,Other
Forget About the LiDAR: Self-Supervised Depth Estimators with MED Probability Volumes,,,https://papers.nips.cc/paper_files/paper/2020/file/951124d4a093eeae83d9726a20295498-Paper.pdf,2020,Other
GS-WGAN: A Gradient-Sanitized Approach for Learning Differentially Private Generators,,,https://papers.nips.cc/paper_files/paper/2020/file/9547ad6b651e2087bac67651aa92cd0d-Paper.pdf,2020,Other
SurVAE Flows: Surjections to Bridge the Gap between VAEs and Flows,,,https://papers.nips.cc/paper_files/paper/2020/file/9578a63fbe545bd82cc5bbe749636af1-Paper.pdf,2020,Other
Generative Neurosymbolic Machines,,,https://papers.nips.cc/paper_files/paper/2020/file/94c28dcfc97557df0df6d1f7222fc384-Paper.pdf,2020,Other
Learning Causal Effects via Weighted Empirical Risk Minimization,,,https://papers.nips.cc/paper_files/paper/2020/file/95a6fc111fa11c3ab209a0ed1b9abeb6-Paper.pdf,2020,Other
Beyond Value-Function Gaps: Improved Instance-Dependent Regret Bounds for Episodic Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2021/file/000c076c390a4c357313fca29e390ece-Paper.pdf,2021,Other
Learning One Representation to Optimize All Rewards,,,https://papers.nips.cc/paper_files/paper/2021/file/003dd617c12d444ff9c80f717c3fa982-Paper.pdf,2021,Other
Counterfactual Explanations Can Be Manipulated,,,https://papers.nips.cc/paper_files/paper/2021/file/009c434cab57de48a31f6b669e7ba266-Paper.pdf,2021,Other
BAST: Bayesian Additive Regression Spanning Trees for Complex Constrained Domain,,,https://papers.nips.cc/paper_files/paper/2021/file/00b76fddeaaa7d8c2c43d504b2babd8a-Paper.pdf,2021,Other
From Canonical Correlation Analysis to Self-supervised Graph Neural Networks,,,https://papers.nips.cc/paper_files/paper/2021/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,2021,Other
Hyperbolic Busemann Learning with Ideal Prototypes,,,https://papers.nips.cc/paper_files/paper/2021/file/01259a0cb2431834302abe2df60a1327-Paper.pdf,2021,Other
Backward-Compatible Prediction Updates: A Probabilistic Approach,,,https://papers.nips.cc/paper_files/paper/2021/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,2021,Other
Finding Discriminative Filters for Specific Degradations in Blind Super-Resolution,,,https://papers.nips.cc/paper_files/paper/2021/file/008bd5ad93b754d500338c253d9c1770-Paper.pdf,2021,Other
Truncated Marginal Neural Ratio Estimation,,,https://papers.nips.cc/paper_files/paper/2021/file/01632f7b7a127233fa1188bd6c2e42e1-Paper.pdf,2021,Other
ReAct: Out-of-distribution Detection With Rectified Activations,,,https://papers.nips.cc/paper_files/paper/2021/file/01894d6f048493d2cacde3c579c315a3-Paper.pdf,2021,Other
Analytical Study of Momentum-Based Acceleration Methods in Paradigmatic High-Dimensional Non-Convex Problems,,,https://papers.nips.cc/paper_files/paper/2021/file/019f8b946a256d9357eadc5ace2c8678-Paper.pdf,2021,Optimization
UniDoc: Unified Pretraining Framework for Document Understanding,,,https://papers.nips.cc/paper_files/paper/2021/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,2021,NLP
Approximating the Permanent with Deep Rejection Sampling,,,https://papers.nips.cc/paper_files/paper/2021/file/01d8bae291b1e4724443375634ccfa0e-Paper.pdf,2021,Other
Matrix factorisation and the interpretation of geodesic distance,,,https://papers.nips.cc/paper_files/paper/2021/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,2021,Optimization
Revisiting Model Stitching to Compare Neural Representations,,,https://papers.nips.cc/paper_files/paper/2021/file/01ded4259d101feb739b06c399e9cd9c-Paper.pdf,2021,Deep Learning
